	sent_index	word_index	word	region	condition
451	16	3	la	det1sg	and_pl_sg-Vsg
452	16	4	ville	np1sg	and_pl_sg-Vsg
453	16	5	va	Vsg	and_pl_sg-Vsg
454	16	7	<eos>	End	and_pl_sg-Vsg
455	17	0	Les	det2pl	and_pl_sg-Vsg
456	17	1	syndicats	np2pl	and_pl_sg-Vsg
457	17	2	et	and	and_pl_sg-Vsg
458	17	3	le	det1sg	and_pl_sg-Vsg
459	17	4	parti	np1sg	and_pl_sg-Vsg
460	17	5	va	Vsg	and_pl_sg-Vsg
461	17	7	<eos>	End	and_pl_sg-Vsg
462	18	0	Les	det2pl	and_pl_sg-Vsg
463	18	1	métro	np2pl	and_pl_sg-Vsg
464	18	2	et	and	and_pl_sg-Vsg
465	18	3	le	det1sg	and_pl_sg-Vsg
466	18	4	bus	np1sg	and_pl_sg-Vsg
467	18	5	va	Vsg	and_pl_sg-Vsg
468	18	7	<eos>	End	and_pl_sg-Vsg
469	19	0	Les	det2pl	and_pl_sg-Vsg
470	19	1	marchés	np2pl	and_pl_sg-Vsg
471	19	2	et	and	and_pl_sg-Vsg
472	19	3	le	det1sg	and_pl_sg-Vsg
473	19	4	restaurant	np1sg	and_pl_sg-Vsg
474	19	5	va	Vsg	and_pl_sg-Vsg
475	19	7	<eos>	End	and_pl_sg-Vsg
476	20	0	Les	det2pl	and_pl_sg-Vsg
477	20	1	questions	np2pl	and_pl_sg-Vsg
478	20	2	et	and	and_pl_sg-Vsg
479	20	3	la	det1sg	and_pl_sg-Vsg
480	20	4	réponse	np1sg	and_pl_sg-Vsg
481	20	5	va	Vsg	and_pl_sg-Vsg
482	20	7	<eos>	End	and_pl_sg-Vsg
483	21	0	Les	det2pl	and_pl_sg-Vsg
484	21	1	événements	np2pl	and_pl_sg-Vsg
485	21	2	et	and	and_pl_sg-Vsg
486	21	3	le	det1sg	and_pl_sg-Vsg
487	21	4	spectacle	np1sg	and_pl_sg-Vsg
488	21	5	va	Vsg	and_pl_sg-Vsg
489	21	7	<eos>	End	and_pl_sg-Vsg
490	22	0	Les	det2pl	and_pl_sg-Vsg
491	22	1	films	np2pl	and_pl_sg-Vsg
492	22	2	et	and	and_pl_sg-Vsg
493	22	3	le	det1sg	and_pl_sg-Vsg
494	22	4	livre	np1sg	and_pl_sg-Vsg
495	22	5	va	Vsg	and_pl_sg-Vsg
496	22	7	<eos>	End	and_pl_sg-Vsg
497	23	0	Les	det2pl	and_pl_sg-Vsg
498	23	1	manifestations	np2pl	and_pl_sg-Vsg
499	23	2	et	and	and_pl_sg-Vsg
500	23	3	la	det1sg	and_pl_sg-Vsg
501	23	4	grève	np1sg	and_pl_sg-Vsg
502	23	5	va	Vsg	and_pl_sg-Vsg
503	23	7	<eos>	End	and_pl_sg-Vsg
504	0	0	Le	det1sg	and_sg_sg-Vsg
505	0	1	maire	np1sg	and_sg_sg-Vsg
506	0	2	et	and	and_sg_sg-Vsg
507	0	3	le	det2sg	and_sg_sg-Vsg
508	0	4	conseiller	np2sg	and_sg_sg-Vsg
509	0	5	va	Vsg	and_sg_sg-Vsg
510	0	7	<eos>	End	and_sg_sg-Vsg
511	1	0	Le	det1sg	and_sg_sg-Vsg
512	1	1	dirigeant	np1sg	and_sg_sg-Vsg
513	1	2	et	and	and_sg_sg-Vsg
514	1	3	le	det2sg	and_sg_sg-Vsg
515	1	4	joueur	np2sg	and_sg_sg-Vsg
516	1	5	va	Vsg	and_sg_sg-Vsg
517	1	7	<eos>	End	and_sg_sg-Vsg
518	2	0	Le	det1sg	and_sg_sg-Vsg
519	2	1	président	np1sg	and_sg_sg-Vsg
520	2	2	et	and	and_sg_sg-Vsg
521	2	3	le	det2sg	and_sg_sg-Vsg
522	2	4	ministre	np2sg	and_sg_sg-Vsg
523	2	5	va	Vsg	and_sg_sg-Vsg
524	2	7	<eos>	End	and_sg_sg-Vsg
525	3	0	L'	det1sg	and_sg_sg-Vsg
526	3	1	animateur	np1sg	and_sg_sg-Vsg
527	3	2	et	and	and_sg_sg-Vsg
528	3	3	l'	det2sg	and_sg_sg-Vsg
529	3	4	invité	np2sg	and_sg_sg-Vsg
530	3	5	va	Vsg	and_sg_sg-Vsg
531	3	7	<eos>	End	and_sg_sg-Vsg
532	4	0	Le	det1sg	and_sg_sg-Vsg
533	4	1	gouverneur	np1sg	and_sg_sg-Vsg
534	4	2	et	and	and_sg_sg-Vsg
535	4	3	le	det2sg	and_sg_sg-Vsg
536	4	4	préfet	np2sg	and_sg_sg-Vsg
537	4	5	va	Vsg	and_sg_sg-Vsg
538	4	7	<eos>	End	and_sg_sg-Vsg
539	5	0	Le	det1sg	and_sg_sg-Vsg
540	5	1	bébé	np1sg	and_sg_sg-Vsg
541	5	2	et	and	and_sg_sg-Vsg
542	5	3	l'	det2sg	and_sg_sg-Vsg
543	5	4	enfant	np2sg	and_sg_sg-Vsg
544	5	5	va	Vsg	and_sg_sg-Vsg
545	5	7	<eos>	End	and_sg_sg-Vsg
546	6	0	Mon	det1sg	and_sg_sg-Vsg
547	6	1	frère	np1sg	and_sg_sg-Vsg
548	6	2	et	and	and_sg_sg-Vsg
549	6	3	mon	det2sg	and_sg_sg-Vsg
550	6	4	ami	np2sg	and_sg_sg-Vsg
551	6	5	va	Vsg	and_sg_sg-Vsg
552	6	7	<eos>	End	and_sg_sg-Vsg
553	7	0	Le	det1sg	and_sg_sg-Vsg
554	7	1	médecin	np1sg	and_sg_sg-Vsg
555	7	2	et	and	and_sg_sg-Vsg
556	7	3	l'	det2sg	and_sg_sg-Vsg
557	7	4	administrateur	np2sg	and_sg_sg-Vsg
558	7	5	va	Vsg	and_sg_sg-Vsg
559	7	7	<eos>	End	and_sg_sg-Vsg
560	8	0	L'	det1sg	and_sg_sg-Vsg
561	8	1	agent	np1sg	and_sg_sg-Vsg
562	8	2	et	and	and_sg_sg-Vsg
563	8	3	le	det2sg	and_sg_sg-Vsg
564	8	4	secrétaire	np2sg	and_sg_sg-Vsg
565	8	5	va	Vsg	and_sg_sg-Vsg
566	8	7	<eos>	End	and_sg_sg-Vsg
567	9	0	Le	det1sg	and_sg_sg-Vsg
568	9	1	patron	np1sg	and_sg_sg-Vsg
569	9	2	et	and	and_sg_sg-Vsg
570	9	3	le	det2sg	and_sg_sg-Vsg
571	9	4	collègue	np2sg	and_sg_sg-Vsg
572	9	5	va	Vsg	and_sg_sg-Vsg
573	9	7	<eos>	End	and_sg_sg-Vsg
574	10	0	Le	det1sg	and_sg_sg-Vsg
575	10	1	directeur	np1sg	and_sg_sg-Vsg
576	10	2	et	and	and_sg_sg-Vsg
577	10	3	l'	det2sg	and_sg_sg-Vsg
578	10	4	employé	np2sg	and_sg_sg-Vsg
579	10	5	va	Vsg	and_sg_sg-Vsg
580	10	7	<eos>	End	and_sg_sg-Vsg
581	11	0	Le	det1sg	and_sg_sg-Vsg
582	11	1	technicien	np1sg	and_sg_sg-Vsg
583	11	2	et	and	and_sg_sg-Vsg
584	11	3	l'	det2sg	and_sg_sg-Vsg
585	11	4	ingénieur	np2sg	and_sg_sg-Vsg
586	11	5	va	Vsg	and_sg_sg-Vsg
587	11	7	<eos>	End	and_sg_sg-Vsg
588	12	0	Le	det1sg	and_sg_sg-Vsg
589	12	1	parc	np1sg	and_sg_sg-Vsg
590	12	2	et	and	and_sg_sg-Vsg
591	12	3	le	det2sg	and_sg_sg-Vsg
592	12	4	château	np2sg	and_sg_sg-Vsg
593	12	5	va	Vsg	and_sg_sg-Vsg
594	12	7	<eos>	End	and_sg_sg-Vsg
595	13	0	Le	det1sg	and_sg_sg-Vsg
596	13	1	meeting	np1sg	and_sg_sg-Vsg
597	13	2	et	and	and_sg_sg-Vsg
598	13	3	le	det2sg	and_sg_sg-Vsg
599	13	4	discours	np2sg	and_sg_sg-Vsg
600	13	5	va	Vsg	and_sg_sg-Vsg
601	13	7	<eos>	End	and_sg_sg-Vsg
602	14	0	L'	det1sg	and_sg_sg-Vsg
603	14	1	avion	np1sg	and_sg_sg-Vsg
604	14	2	et	and	and_sg_sg-Vsg
605	14	3	le	det2sg	and_sg_sg-Vsg
606	14	4	train	np2sg	and_sg_sg-Vsg
607	14	5	va	Vsg	and_sg_sg-Vsg
608	14	7	<eos>	End	and_sg_sg-Vsg
609	15	0	Le	det1sg	and_sg_sg-Vsg
610	15	1	loyer	np1sg	and_sg_sg-Vsg
611	15	2	et	and	and_sg_sg-Vsg
612	15	3	le	det2sg	and_sg_sg-Vsg
613	15	4	transport	np2sg	and_sg_sg-Vsg
614	15	5	va	Vsg	and_sg_sg-Vsg
615	15	7	<eos>	End	and_sg_sg-Vsg
616	16	0	La	det1sg	and_sg_sg-Vsg
617	16	1	ville	np1sg	and_sg_sg-Vsg
618	16	2	et	and	and_sg_sg-Vsg
619	16	3	la	det2sg	and_sg_sg-Vsg
620	16	4	région	np2sg	and_sg_sg-Vsg
621	16	5	va	Vsg	and_sg_sg-Vsg
622	16	7	<eos>	End	and_sg_sg-Vsg
623	17	0	Le	det1sg	and_sg_sg-Vsg
624	17	1	parti	np1sg	and_sg_sg-Vsg
625	17	2	et	and	and_sg_sg-Vsg
626	17	3	le	det2sg	and_sg_sg-Vsg
627	17	4	syndicat	np2sg	and_sg_sg-Vsg
628	17	5	va	Vsg	and_sg_sg-Vsg
629	17	7	<eos>	End	and_sg_sg-Vsg
630	18	0	Le	det1sg	and_sg_sg-Vsg
631	18	1	bus	np1sg	and_sg_sg-Vsg
632	18	2	et	and	and_sg_sg-Vsg
633	18	3	le	det2sg	and_sg_sg-Vsg
634	18	4	métro	np2sg	and_sg_sg-Vsg
635	18	5	va	Vsg	and_sg_sg-Vsg
636	18	7	<eos>	End	and_sg_sg-Vsg
637	19	0	Le	det1sg	and_sg_sg-Vsg
638	19	1	restaurant	np1sg	and_sg_sg-Vsg
639	19	2	et	and	and_sg_sg-Vsg
640	19	3	le	det2sg	and_sg_sg-Vsg
641	19	4	marché	np2sg	and_sg_sg-Vsg
642	19	5	va	Vsg	and_sg_sg-Vsg
643	19	7	<eos>	End	and_sg_sg-Vsg
644	20	0	La	det1sg	and_sg_sg-Vsg
645	20	1	réponse	np1sg	and_sg_sg-Vsg
646	20	2	et	and	and_sg_sg-Vsg
647	20	3	la	det2sg	and_sg_sg-Vsg
648	20	4	question	np2sg	and_sg_sg-Vsg
649	20	5	va	Vsg	and_sg_sg-Vsg
650	20	7	<eos>	End	and_sg_sg-Vsg
651	21	0	Le	det1sg	and_sg_sg-Vsg
652	21	1	spectacle	np1sg	and_sg_sg-Vsg
653	21	2	et	and	and_sg_sg-Vsg
654	21	3	l'	det2sg	and_sg_sg-Vsg
655	21	4	événement	np2sg	and_sg_sg-Vsg
656	21	5	va	Vsg	and_sg_sg-Vsg
657	21	7	<eos>	End	and_sg_sg-Vsg
658	22	0	Le	det1sg	and_sg_sg-Vsg
659	22	1	livre	np1sg	and_sg_sg-Vsg
660	22	2	et	and	and_sg_sg-Vsg
661	22	3	le	det2sg	and_sg_sg-Vsg
662	22	4	film	np2sg	and_sg_sg-Vsg
663	22	5	va	Vsg	and_sg_sg-Vsg
664	22	7	<eos>	End	and_sg_sg-Vsg
665	23	0	La	det1sg	and_sg_sg-Vsg
666	23	1	grève	np1sg	and_sg_sg-Vsg
667	23	2	et	and	and_sg_sg-Vsg
668	23	3	la	det2sg	and_sg_sg-Vsg
669	23	4	manifestation	np2sg	and_sg_sg-Vsg
670	23	5	va	Vsg	and_sg_sg-Vsg
671	23	7	<eos>	End	and_sg_sg-Vsg
672	0	0	Les	det1pl	and_pl_pl-Vpl
673	0	1	maires	np1pl	and_pl_pl-Vpl
674	0	2	et	and	and_pl_pl-Vpl
675	0	3	les	det2pl	and_pl_pl-Vpl
676	0	4	conseillers	np2pl	and_pl_pl-Vpl
677	0	5	vont	Vpl	and_pl_pl-Vpl
678	0	7	<eos>	End	and_pl_pl-Vpl
679	1	0	Les	det1pl	and_pl_pl-Vpl
680	1	1	dirigeants	np1pl	and_pl_pl-Vpl
681	1	2	et	and	and_pl_pl-Vpl
682	1	3	les	det2pl	and_pl_pl-Vpl
683	1	4	joueurs	np2pl	and_pl_pl-Vpl
684	1	5	vont	Vpl	and_pl_pl-Vpl
685	1	7	<eos>	End	and_pl_pl-Vpl
686	2	0	Les	det1pl	and_pl_pl-Vpl
687	2	1	présidents	np1pl	and_pl_pl-Vpl
688	2	2	et	and	and_pl_pl-Vpl
689	2	3	les	det2pl	and_pl_pl-Vpl
690	2	4	ministres	np2pl	and_pl_pl-Vpl
691	2	5	vont	Vpl	and_pl_pl-Vpl
692	2	7	<eos>	End	and_pl_pl-Vpl
693	3	0	Les	det1pl	and_pl_pl-Vpl
694	3	1	animateurs	np1pl	and_pl_pl-Vpl
695	3	2	et	and	and_pl_pl-Vpl
696	3	3	les	det2pl	and_pl_pl-Vpl
697	3	4	invités	np2pl	and_pl_pl-Vpl
698	3	5	vont	Vpl	and_pl_pl-Vpl
699	3	7	<eos>	End	and_pl_pl-Vpl
700	4	0	Les	det1pl	and_pl_pl-Vpl
701	4	1	gouverneurs	np1pl	and_pl_pl-Vpl
702	4	2	et	and	and_pl_pl-Vpl
703	4	3	les	det2pl	and_pl_pl-Vpl
704	4	4	préfets	np2pl	and_pl_pl-Vpl
705	4	5	vont	Vpl	and_pl_pl-Vpl
706	4	7	<eos>	End	and_pl_pl-Vpl
707	5	0	Les	det1pl	and_pl_pl-Vpl
708	5	1	bébés	np1pl	and_pl_pl-Vpl
709	5	2	et	and	and_pl_pl-Vpl
710	5	3	les	det2pl	and_pl_pl-Vpl
711	5	4	enfants	np2pl	and_pl_pl-Vpl
712	5	5	vont	Vpl	and_pl_pl-Vpl
713	5	7	<eos>	End	and_pl_pl-Vpl
714	6	0	Mes	det1pl	and_pl_pl-Vpl
715	6	1	frère	np1pl	and_pl_pl-Vpl
716	6	2	et	and	and_pl_pl-Vpl
717	6	3	mes	det2pl	and_pl_pl-Vpl
718	6	4	amis	np2pl	and_pl_pl-Vpl
719	6	5	vont	Vpl	and_pl_pl-Vpl
720	6	7	<eos>	End	and_pl_pl-Vpl
721	7	0	Les	det1pl	and_pl_pl-Vpl
722	7	1	médecins	np1pl	and_pl_pl-Vpl
723	7	2	et	and	and_pl_pl-Vpl
724	7	3	les	det2pl	and_pl_pl-Vpl
725	7	4	administrateurs	np2pl	and_pl_pl-Vpl
726	7	5	vont	Vpl	and_pl_pl-Vpl
727	7	7	<eos>	End	and_pl_pl-Vpl
728	8	0	Les	det1pl	and_pl_pl-Vpl
729	8	1	agents	np1pl	and_pl_pl-Vpl
730	8	2	et	and	and_pl_pl-Vpl
731	8	3	les	det2pl	and_pl_pl-Vpl
732	8	4	secrétaires	np2pl	and_pl_pl-Vpl
733	8	5	vont	Vpl	and_pl_pl-Vpl
734	8	7	<eos>	End	and_pl_pl-Vpl
735	9	0	Les	det1pl	and_pl_pl-Vpl
736	9	1	patrons	np1pl	and_pl_pl-Vpl
737	9	2	et	and	and_pl_pl-Vpl
738	9	3	les	det2pl	and_pl_pl-Vpl
739	9	4	collègues	np2pl	and_pl_pl-Vpl
740	9	5	vont	Vpl	and_pl_pl-Vpl
741	9	7	<eos>	End	and_pl_pl-Vpl
742	10	0	Les	det1pl	and_pl_pl-Vpl
743	10	1	directeurs	np1pl	and_pl_pl-Vpl
744	10	2	et	and	and_pl_pl-Vpl
745	10	3	les	det2pl	and_pl_pl-Vpl
746	10	4	employés	np2pl	and_pl_pl-Vpl
747	10	5	vont	Vpl	and_pl_pl-Vpl
748	10	7	<eos>	End	and_pl_pl-Vpl
749	11	0	Les	det1pl	and_pl_pl-Vpl
750	11	1	techniciens	np1pl	and_pl_pl-Vpl
751	11	2	et	and	and_pl_pl-Vpl
752	11	3	les	det2pl	and_pl_pl-Vpl
753	11	4	ingénieurs	np2pl	and_pl_pl-Vpl
754	11	5	vont	Vpl	and_pl_pl-Vpl
755	11	7	<eos>	End	and_pl_pl-Vpl
756	12	0	Les	det1pl	and_pl_pl-Vpl
757	12	1	parcs	np1pl	and_pl_pl-Vpl
758	12	2	et	and	and_pl_pl-Vpl
759	12	3	les	det2pl	and_pl_pl-Vpl
760	12	4	châteaux	np2pl	and_pl_pl-Vpl
761	12	5	vont	Vpl	and_pl_pl-Vpl
762	12	7	<eos>	End	and_pl_pl-Vpl
763	13	0	Les	det1pl	and_pl_pl-Vpl
764	13	1	meetings	np1pl	and_pl_pl-Vpl
765	13	2	et	and	and_pl_pl-Vpl
766	13	3	les	det2pl	and_pl_pl-Vpl
767	13	4	discours	np2pl	and_pl_pl-Vpl
768	13	5	vont	Vpl	and_pl_pl-Vpl
769	13	7	<eos>	End	and_pl_pl-Vpl
770	14	0	Les	det1pl	and_pl_pl-Vpl
771	14	1	avions	np1pl	and_pl_pl-Vpl
772	14	2	et	and	and_pl_pl-Vpl
773	14	3	les	det2pl	and_pl_pl-Vpl
774	14	4	trains	np2pl	and_pl_pl-Vpl
775	14	5	vont	Vpl	and_pl_pl-Vpl
776	14	7	<eos>	End	and_pl_pl-Vpl
777	15	0	Les	det1pl	and_pl_pl-Vpl
778	15	1	loyers	np1pl	and_pl_pl-Vpl
779	15	2	et	and	and_pl_pl-Vpl
780	15	3	les	det2pl	and_pl_pl-Vpl
781	15	4	transports	np2pl	and_pl_pl-Vpl
782	15	5	vont	Vpl	and_pl_pl-Vpl
783	15	7	<eos>	End	and_pl_pl-Vpl
784	16	0	Les	det1pl	and_pl_pl-Vpl
785	16	1	villes	np1pl	and_pl_pl-Vpl
786	16	2	et	and	and_pl_pl-Vpl
787	16	3	les	det2pl	and_pl_pl-Vpl
788	16	4	régions	np2pl	and_pl_pl-Vpl
789	16	5	vont	Vpl	and_pl_pl-Vpl
790	16	7	<eos>	End	and_pl_pl-Vpl
791	17	0	Les	det1pl	and_pl_pl-Vpl
792	17	1	partis	np1pl	and_pl_pl-Vpl
793	17	2	et	and	and_pl_pl-Vpl
794	17	3	les	det2pl	and_pl_pl-Vpl
795	17	4	syndicats	np2pl	and_pl_pl-Vpl
796	17	5	vont	Vpl	and_pl_pl-Vpl
797	17	7	<eos>	End	and_pl_pl-Vpl
798	18	0	Les	det1pl	and_pl_pl-Vpl
799	18	1	bus	np1pl	and_pl_pl-Vpl
800	18	2	et	and	and_pl_pl-Vpl
801	18	3	les	det2pl	and_pl_pl-Vpl
802	18	4	métro	np2pl	and_pl_pl-Vpl
803	18	5	vont	Vpl	and_pl_pl-Vpl
804	18	7	<eos>	End	and_pl_pl-Vpl
805	19	0	Les	det1pl	and_pl_pl-Vpl
806	19	1	restaurants	np1pl	and_pl_pl-Vpl
807	19	2	et	and	and_pl_pl-Vpl
808	19	3	les	det2pl	and_pl_pl-Vpl
809	19	4	marchés	np2pl	and_pl_pl-Vpl
810	19	5	vont	Vpl	and_pl_pl-Vpl
811	19	7	<eos>	End	and_pl_pl-Vpl
812	20	0	Les	det1pl	and_pl_pl-Vpl
813	20	1	réponses	np1pl	and_pl_pl-Vpl
814	20	2	et	and	and_pl_pl-Vpl
815	20	3	les	det2pl	and_pl_pl-Vpl
816	20	4	questions	np2pl	and_pl_pl-Vpl
817	20	5	vont	Vpl	and_pl_pl-Vpl
818	20	7	<eos>	End	and_pl_pl-Vpl
819	21	0	Les	det1pl	and_pl_pl-Vpl
820	21	1	spectacles	np1pl	and_pl_pl-Vpl
821	21	2	et	and	and_pl_pl-Vpl
822	21	3	les	det2pl	and_pl_pl-Vpl
823	21	4	événements	np2pl	and_pl_pl-Vpl
824	21	5	vont	Vpl	and_pl_pl-Vpl
825	21	7	<eos>	End	and_pl_pl-Vpl
826	22	0	Les	det1pl	and_pl_pl-Vpl
827	22	1	livres	np1pl	and_pl_pl-Vpl
828	22	2	et	and	and_pl_pl-Vpl
829	22	3	les	det2pl	and_pl_pl-Vpl
830	22	4	films	np2pl	and_pl_pl-Vpl
831	22	5	vont	Vpl	and_pl_pl-Vpl
832	22	7	<eos>	End	and_pl_pl-Vpl
833	23	0	Les	det1pl	and_pl_pl-Vpl
834	23	1	grèves	np1pl	and_pl_pl-Vpl
835	23	2	et	and	and_pl_pl-Vpl
836	23	3	les	det2pl	and_pl_pl-Vpl
837	23	4	manifestations	np2pl	and_pl_pl-Vpl
838	23	5	vont	Vpl	and_pl_pl-Vpl
839	23	7	<eos>	End	and_pl_pl-Vpl
840	0	0	Le	det1sg	and_sg_pl-Vpl
841	0	1	maire	np1sg	and_sg_pl-Vpl
842	0	2	et	and	and_sg_pl-Vpl
843	0	3	les	det2pl	and_sg_pl-Vpl
844	0	4	conseillers	np2pl	and_sg_pl-Vpl
845	0	5	vont	Vpl	and_sg_pl-Vpl
846	0	7	<eos>	End	and_sg_pl-Vpl
847	1	0	Le	det1sg	and_sg_pl-Vpl
848	1	1	dirigeant	np1sg	and_sg_pl-Vpl
849	1	2	et	and	and_sg_pl-Vpl
850	1	3	les	det2pl	and_sg_pl-Vpl
851	1	4	joueurs	np2pl	and_sg_pl-Vpl
852	1	5	vont	Vpl	and_sg_pl-Vpl
853	1	7	<eos>	End	and_sg_pl-Vpl
854	2	0	Le	det1sg	and_sg_pl-Vpl
855	2	1	président	np1sg	and_sg_pl-Vpl
856	2	2	et	and	and_sg_pl-Vpl
857	2	3	les	det2pl	and_sg_pl-Vpl
858	2	4	ministres	np2pl	and_sg_pl-Vpl
859	2	5	vont	Vpl	and_sg_pl-Vpl
860	2	7	<eos>	End	and_sg_pl-Vpl
861	3	0	L'	det1sg	and_sg_pl-Vpl
862	3	1	animateur	np1sg	and_sg_pl-Vpl
863	3	2	et	and	and_sg_pl-Vpl
864	3	3	les	det2pl	and_sg_pl-Vpl
865	3	4	invités	np2pl	and_sg_pl-Vpl
866	3	5	vont	Vpl	and_sg_pl-Vpl
867	3	7	<eos>	End	and_sg_pl-Vpl
868	4	0	Le	det1sg	and_sg_pl-Vpl
869	4	1	gouverneur	np1sg	and_sg_pl-Vpl
870	4	2	et	and	and_sg_pl-Vpl
871	4	3	les	det2pl	and_sg_pl-Vpl
872	4	4	préfets	np2pl	and_sg_pl-Vpl
873	4	5	vont	Vpl	and_sg_pl-Vpl
874	4	7	<eos>	End	and_sg_pl-Vpl
875	5	0	Le	det1sg	and_sg_pl-Vpl
876	5	1	bébé	np1sg	and_sg_pl-Vpl
877	5	2	et	and	and_sg_pl-Vpl
878	5	3	les	det2pl	and_sg_pl-Vpl
879	5	4	enfants	np2pl	and_sg_pl-Vpl
880	5	5	vont	Vpl	and_sg_pl-Vpl
881	5	7	<eos>	End	and_sg_pl-Vpl
882	6	0	Mon	det1sg	and_sg_pl-Vpl
883	6	1	frère	np1sg	and_sg_pl-Vpl
884	6	2	et	and	and_sg_pl-Vpl
885	6	3	mes	det2pl	and_sg_pl-Vpl
886	6	4	amis	np2pl	and_sg_pl-Vpl
887	6	5	vont	Vpl	and_sg_pl-Vpl
888	6	7	<eos>	End	and_sg_pl-Vpl
889	7	0	Le	det1sg	and_sg_pl-Vpl
890	7	1	médecin	np1sg	and_sg_pl-Vpl
891	7	2	et	and	and_sg_pl-Vpl
892	7	3	les	det2pl	and_sg_pl-Vpl
893	7	4	administrateurs	np2pl	and_sg_pl-Vpl
894	7	5	vont	Vpl	and_sg_pl-Vpl
895	7	7	<eos>	End	and_sg_pl-Vpl
896	8	0	L'	det1sg	and_sg_pl-Vpl
897	8	1	agent	np1sg	and_sg_pl-Vpl
898	8	2	et	and	and_sg_pl-Vpl
899	8	3	les	det2pl	and_sg_pl-Vpl
